Date,gain,total_gain
2017-08-10,0.0,0.0
2017-08-11,-1.6999999999999544,-1.6999999999999544
2017-08-12,0.0,-1.6999999999999544
2017-08-13,0.0,-1.6999999999999544
2017-08-14,-1.9,-3.5999999999999543
2017-08-15,-1.600000000000068,-5.200000000000022
2017-08-16,-1.6999999999999549,-6.899999999999977
2017-08-17,2.9999999999999774,-3.9
2017-08-18,0.0,-3.9
2017-08-19,0.0,-3.9
2017-08-20,0.0,-3.9
2017-08-21,-0.9000000000000008,-4.800000000000001
2017-08-22,1.9000000000000683,-2.8999999999999324
2017-08-23,-2.3092638912203256e-14,-2.8999999999999555
2017-08-24,0.0,-2.8999999999999555
2017-08-25,-1.1000000000000454,-4.000000000000001
2017-08-26,0.0,-4.000000000000001
2017-08-27,0.0,-4.000000000000001
2017-08-28,4.000000000000045,4.440892098500626e-14
2017-08-29,-4.0,-3.9999999999999556
2017-08-30,1.699999999999977,-2.2999999999999785
2017-08-31,3.699999999999977,1.3999999999999986
2017-09-01,3.8999999999999773,5.299999999999976
2017-09-02,0.0,5.299999999999976
2017-09-03,0.0,5.299999999999976
2017-09-04,0.0,5.299999999999976
2017-09-05,1.0,6.299999999999976
2017-09-06,-1.1999999999999096,5.100000000000066
2017-09-07,5.199999999999977,10.300000000000043
2017-09-08,5.100000000000023,15.400000000000066
2017-09-09,0.0,15.400000000000066
2017-09-10,0.0,15.400000000000066
2017-09-11,-4.5999999999999766,10.80000000000009
2017-09-12,-0.09999999999997833,10.700000000000111
2017-09-13,5.8999999999999755,16.600000000000087
2017-09-14,6.0,22.600000000000087
2017-09-15,0.0,22.600000000000087
2017-09-16,0.0,22.600000000000087
2017-09-17,0.0,22.600000000000087
2017-09-18,7.399999999999977,30.000000000000064
2017-09-19,0.6000000000000227,30.600000000000087
2017-09-20,-2.7000000000000206,27.900000000000066
2017-09-21,1.3000000000000433,29.20000000000011
2017-09-22,1.1999999999999105,30.40000000000002
2017-09-23,0.0,30.40000000000002
2017-09-24,0.0,30.40000000000002
2017-09-25,-0.7999999999999794,29.60000000000004
2017-09-26,-1.6999999999999744,27.900000000000066
2017-09-27,-1.4000000000001336,26.499999999999932
2017-09-28,-2.4000000000000448,24.099999999999888
2017-09-29,2.2999999999999545,26.399999999999842
2017-09-30,0.0,26.399999999999842
2017-10-01,0.0,26.399999999999842
2017-10-02,1.3855583347321954e-13,26.39999999999998
2017-10-03,-0.4000000000000199,25.99999999999996
2017-10-04,5.199999999999978,31.19999999999994
2017-10-05,0.8000000000000007,31.99999999999994
2017-10-06,-0.7999999999999758,31.199999999999964
2017-10-07,0.0,31.199999999999964
2017-10-08,0.0,31.199999999999964
2017-10-09,-0.5000000000000213,30.699999999999942
2017-10-10,3.000000000000046,33.69999999999999
2017-10-11,2.2000000000000455,35.900000000000034
2017-10-12,2.7999999999999545,38.69999999999999
2017-10-13,7.0,45.69999999999999
2017-10-14,0.0,45.69999999999999
2017-10-15,0.0,45.69999999999999
2017-10-16,-0.20000000000000284,45.499999999999986
2017-10-17,0.0,45.499999999999986
2017-10-18,-3.100000000000037,42.39999999999995
2017-10-19,0.0,42.39999999999995
2017-10-20,2.9999999999999716,45.39999999999992
2017-10-21,0.0,45.39999999999992
2017-10-22,0.0,45.39999999999992
2017-10-23,0.10000000000000853,45.49999999999993
2017-10-24,-3.700000000000088,41.79999999999984
