Date,gain,total_gain
2017-08-09,0,0
2017-08-10,-6.699999999999977,-6.699999999999977
2017-08-11,-3.399999999999955,-10.099999999999932
2017-08-12,0,-10.099999999999932
2017-08-13,0,-10.099999999999932
2017-08-14,2.099999999999886,-8.000000000000046
2017-08-15,1.000000000000023,-7.000000000000023
2017-08-16,-2.2000000000000224,-9.200000000000045
2017-08-17,3.100000000000044,-6.100000000000001
2017-08-18,0,-6.100000000000001
2017-08-19,0,-6.100000000000001
2017-08-20,0,-6.100000000000001
2017-08-21,-0.4999999999999316,-6.599999999999933
2017-08-22,1.8000000000000451,-4.799999999999888
2017-08-23,-0.19999999999995488,-4.999999999999843
2017-08-24,2.100000000000068,-2.8999999999997748
2017-08-25,1.5,-1.3999999999997748
2017-08-26,0,-1.3999999999997748
2017-08-27,0,-1.3999999999997748
2017-08-28,7.899999999999977,6.5000000000002025
2017-08-29,-4.0,2.5000000000002025
2017-08-30,5.600000000000023,8.100000000000225
2017-08-31,5.5,13.600000000000225
2017-09-01,3.8999999999999773,17.500000000000203
2017-09-02,0,17.500000000000203
2017-09-03,0,17.500000000000203
2017-09-04,0,17.500000000000203
2017-09-05,1.0,18.500000000000203
2017-09-06,0.5,19.000000000000203
2017-09-07,6.5,25.500000000000203
2017-09-08,5.100000000000023,30.600000000000225
2017-09-09,0,30.600000000000225
2017-09-10,0,30.600000000000225
2017-09-11,4.900000000000002,35.50000000000023
2017-09-12,-0.20000000000004547,35.30000000000018
2017-09-13,1.4000000000000412,36.70000000000022
2017-09-14,6.0,42.70000000000022
2017-09-15,0.0,42.70000000000022
2017-09-16,0,42.70000000000022
2017-09-17,0,42.70000000000022
2017-09-18,7.399999999999977,50.1000000000002
2017-09-19,-0.2000000000000668,49.900000000000134
2017-09-20,-1.8000000000000398,48.100000000000094
2017-09-21,-0.499999999999865,47.60000000000023
2017-09-22,-3.0000000000000924,44.600000000000136
2017-09-23,0,44.600000000000136
2017-09-24,0,44.600000000000136
2017-09-25,-0.9000000000000412,43.700000000000095
2017-09-26,1.0,44.700000000000095
2017-09-27,-1.1000000000000014,43.600000000000094
2017-09-28,-0.4000000000000412,43.20000000000005
2017-09-29,2.1999999999999815,45.400000000000034
2017-09-30,0,45.400000000000034
2017-10-01,0,45.400000000000034
2017-10-02,2.000000000000071,47.400000000000105
2017-10-03,0.20000000000000284,47.60000000000011
2017-10-04,3.600000000000044,51.20000000000015
2017-10-05,3.5000000000000213,54.70000000000017
2017-10-06,-2.800000000000111,51.90000000000006
2017-10-07,0,51.90000000000006
2017-10-08,0,51.90000000000006
2017-10-09,-1.699999999999946,50.20000000000012
2017-10-10,3.1999999999999744,53.40000000000009
2017-10-11,2.2000000000000455,55.600000000000136
2017-10-12,2.7999999999999545,58.40000000000009
2017-10-13,7.0,65.40000000000009
2017-10-14,0,65.40000000000009
2017-10-15,0,65.40000000000009
2017-10-16,-0.5,64.90000000000009
2017-10-17,3.8999999999999773,68.80000000000007
2017-10-18,4.19999999999996,73.00000000000003
2017-10-19,-2.999999999999929,70.0000000000001
2017-10-20,3.200000000000017,73.20000000000012
2017-10-21,0,73.20000000000012
2017-10-22,0,73.20000000000012
2017-10-23,1.899999999999963,75.10000000000008
2017-10-24,-1.799999999999983,73.3000000000001
2017-10-25,3.600000000000051,76.90000000000015
2017-10-26,-4.200000000000003,72.70000000000014
2017-10-27,8.199999999999974,80.90000000000012
2017-10-28,0,80.90000000000012
2017-10-29,0,80.90000000000012
2017-10-30,5.2000000000000455,86.10000000000016
2017-10-31,-7.799999999999969,78.3000000000002
2017-11-01,-4.7000000000000455,73.60000000000015
2017-11-02,-2.8000000000000824,70.80000000000007
2017-11-03,-1.6000000000000227,69.20000000000005
2017-11-04,0,69.20000000000005
2017-11-05,0,69.20000000000005
2017-11-06,-0.3999999999999062,68.80000000000014
2017-11-07,2.0,70.80000000000014
2017-11-08,10.0,80.80000000000014
2017-11-09,0.2999999999999545,81.1000000000001
2017-11-10,0.0,81.1000000000001
2017-11-11,0,81.1000000000001
2017-11-12,0,81.1000000000001
2017-11-13,6.2000000000000455,87.30000000000014
2017-11-14,6.2000000000000455,93.50000000000018
2017-11-15,7.2999999999999545,100.80000000000014
2017-11-16,11.100000000000023,111.90000000000016
2017-11-17,14.899999999999977,126.80000000000014
2017-11-18,0,126.80000000000014
2017-11-19,0,126.80000000000014
2017-11-20,26.999999999999986,153.80000000000013
2017-11-21,28.0,181.80000000000013
2017-11-22,17.0,198.80000000000013
2017-11-23,31.299999999999983,230.1000000000001
2017-11-24,0.0,230.1000000000001
2017-11-25,0,230.1000000000001
2017-11-26,0,230.1000000000001
2017-11-27,-0.20000000000001705,229.9000000000001
