Date,gain,total_gain
2017-08-09,0,0
2017-08-10,0.1999999999999318,0.1999999999999318
2017-08-11,-1.3999999999998862,-1.1999999999999544
2017-08-12,0,-1.1999999999999544
2017-08-13,0,-1.1999999999999544
2017-08-14,1.2999999999999319,0.09999999999997744
2017-08-15,-0.8999999999999999,-0.8000000000000225
2017-08-16,1.9000000000000683,1.1000000000000458
2017-08-17,-1.4000000000000234,-0.2999999999999776
2017-08-18,0,-0.2999999999999776
2017-08-19,0,-0.2999999999999776
2017-08-20,0,-0.2999999999999776
2017-08-21,0.4000000000000683,0.10000000000009068
2017-08-22,-1.0999999999999317,-0.999999999999841
2017-08-23,-2.499999999999842,-3.499999999999683
2017-08-24,2.800000000000068,-0.6999999999996147
2017-08-25,0.39999999999995417,-0.29999999999966054
2017-08-26,0,-0.29999999999966054
2017-08-27,0,-0.29999999999966054
2017-08-28,7.899999999999977,7.600000000000317
2017-08-29,-4.0,3.6000000000003167
2017-08-30,5.600000000000024,9.20000000000034
2017-08-31,5.5,14.70000000000034
2017-09-01,3.8999999999999773,18.600000000000318
2017-09-02,0,18.600000000000318
2017-09-03,0,18.600000000000318
2017-09-04,0,18.600000000000318
2017-09-05,1.0,19.600000000000318
2017-09-06,-0.09999999999993392,19.500000000000384
2017-09-07,6.5,26.000000000000384
2017-09-08,5.100000000000023,31.100000000000406
2017-09-09,0,31.100000000000406
2017-09-10,0,31.100000000000406
2017-09-11,-6.100000000000023,25.000000000000384
2017-09-12,3.6000000000000227,28.600000000000406
2017-09-13,5.899999999999977,34.500000000000384
2017-09-14,6.0,40.500000000000384
2017-09-15,0.0,40.500000000000384
2017-09-16,0,40.500000000000384
2017-09-17,0,40.500000000000384
2017-09-18,7.399999999999977,47.90000000000036
2017-09-19,0.6000000000000227,48.500000000000384
2017-09-20,-5.399999999999999,43.100000000000385
2017-09-21,-1.399999999999885,41.7000000000005
2017-09-22,-2.6000000000000725,39.10000000000043
2017-09-23,0,39.10000000000043
2017-09-24,0,39.10000000000043
2017-09-25,-0.3999999999999986,38.70000000000043
2017-09-26,-1.4000000000001336,37.300000000000296
2017-09-27,-1.8000000000001393,35.500000000000156
2017-09-28,-0.09999999999999432,35.40000000000016
2017-09-29,-0.3000000000000256,35.100000000000136
2017-09-30,0,35.100000000000136
2017-10-01,0,35.100000000000136
2017-10-02,2.200000000000138,37.300000000000274
2017-10-03,0.5999999999999801,37.900000000000254
2017-10-04,7.5,45.400000000000254
2017-10-05,-1.600000000000044,43.80000000000021
2017-10-06,-1.40000000000002,42.40000000000019
