Date,gain,total_gain
2017-08-09,0,0
2017-08-10,-2.9,-2.9
2017-08-11,-1.000000000000091,-3.900000000000091
2017-08-12,0,-3.900000000000091
2017-08-13,0,-3.900000000000091
2017-08-14,-1.7000000000000224,-5.600000000000113
2017-08-15,2.3092638912203256e-14,-5.60000000000009
2017-08-16,-1.4999999999999787,-7.100000000000069
2017-08-17,3.000000000000023,-4.100000000000046
2017-08-18,0,-4.100000000000046
2017-08-19,0,-4.100000000000046
2017-08-20,0,-4.100000000000046
2017-08-21,-0.6000000000000005,-4.700000000000046
2017-08-22,1.2000000000000677,-3.4999999999999787
2017-08-23,-1.5999999999999552,-5.099999999999934
2017-08-24,2.100000000000068,-2.999999999999866
2017-08-25,0.39999999999995417,-2.5999999999999117
2017-08-26,0,-2.5999999999999117
2017-08-27,0,-2.5999999999999117
2017-08-28,7.899999999999977,5.3000000000000655
2017-08-29,-4.0,1.3000000000000655
2017-08-30,5.600000000000023,6.900000000000088
2017-08-31,5.499999999999999,12.400000000000087
2017-09-01,3.8999999999999773,16.300000000000065
2017-09-02,0,16.300000000000065
2017-09-03,0,16.300000000000065
2017-09-04,0,16.300000000000065
2017-09-05,1.0,17.300000000000065
2017-09-06,-0.9999999999999538,16.30000000000011
2017-09-07,6.5,22.80000000000011
2017-09-08,5.100000000000023,27.900000000000134
2017-09-09,0,27.900000000000134
2017-09-10,0,27.900000000000134
2017-09-11,5.09999999999993,33.000000000000064
2017-09-12,1.7000000000000668,34.70000000000013
2017-09-13,4.1000000000000085,38.80000000000014
2017-09-14,6.0,44.80000000000014
2017-09-15,0.0,44.80000000000014
2017-09-16,0,44.80000000000014
2017-09-17,0,44.80000000000014
2017-09-18,7.399999999999977,52.20000000000012
2017-09-19,0.4999999999999716,52.70000000000009
2017-09-20,-1.0999999999999943,51.600000000000094
2017-09-21,1.3000000000000966,52.90000000000019
2017-09-22,-1.8000000000001606,51.10000000000003
2017-09-23,0,51.10000000000003
2017-09-24,0,51.10000000000003
2017-09-25,-0.7000000000000242,50.400000000000006
2017-09-26,-0.6999999999999744,49.70000000000003
2017-09-27,-1.6000000000001293,48.0999999999999
2017-09-28,-0.40000000000006963,47.69999999999983
2017-09-29,0.10000000000000853,47.79999999999984
2017-09-30,0,47.79999999999984
2017-10-01,0,47.79999999999984
2017-10-02,2.0000000000000213,49.79999999999986
2017-10-03,1.399999999999956,51.19999999999982
2017-10-04,4.900000000000006,56.099999999999824
2017-10-05,1.5000000000000213,57.599999999999845
2017-10-06,-2.499999999999993,55.09999999999985
2017-10-07,0,55.09999999999985
2017-10-08,0,55.09999999999985
2017-10-09,-0.09999999999988773,54.999999999999964
2017-10-10,3.1999999999999815,58.199999999999946
2017-10-11,2.2000000000000455,60.39999999999999
2017-10-12,2.7999999999999545,63.199999999999946
2017-10-13,7.0,70.19999999999995
2017-10-14,0,70.19999999999995
2017-10-15,0,70.19999999999995
2017-10-16,0.09999999999999432,70.29999999999994
2017-10-17,3.8999999999999773,74.19999999999992
2017-10-18,2.600000000000051,76.79999999999997
2017-10-19,-1.3999999999999915,75.39999999999998
2017-10-20,4.700000000000017,80.1
2017-10-21,0,80.1
2017-10-22,0,80.1
2017-10-23,1.5999999999999943,81.69999999999999
2017-10-24,-7.000000000000028,74.69999999999996
2017-10-25,3.2000000000000597,77.90000000000002
2017-10-26,-6.599999999999994,71.30000000000003
2017-10-27,7.0999999999999375,78.39999999999996
2017-10-28,0,78.39999999999996
2017-10-29,0,78.39999999999996
2017-10-30,5.2000000000000455,83.60000000000001
2017-10-31,-7.799999999999983,75.80000000000003
2017-11-01,1.9999999999999858,77.80000000000001
2017-11-02,3.8000000000000966,81.60000000000011
2017-11-03,-2.9000000000000057,78.7000000000001
2017-11-04,0,78.7000000000001
2017-11-05,0,78.7000000000001
2017-11-06,3.800000000000054,82.50000000000016
2017-11-07,-1.1999999999999744,81.30000000000018
2017-11-08,10.0,91.30000000000018
2017-11-09,0.2999999999999545,91.60000000000014
2017-11-10,0.0,91.60000000000014
2017-11-11,0,91.60000000000014
2017-11-12,0,91.60000000000014
2017-11-13,2.8999999999999346,94.50000000000007
2017-11-14,6.2000000000000455,100.70000000000012
2017-11-15,7.2999999999999545,108.00000000000007
2017-11-16,11.100000000000023,119.1000000000001
2017-11-17,8.899999999999963,128.00000000000006
2017-11-18,0,128.00000000000006
2017-11-19,0,128.00000000000006
2017-11-20,27.0,155.00000000000006
2017-11-21,28.0,183.00000000000006
2017-11-22,17.0,200.00000000000006
2017-11-23,11.299999999999955,211.3
2017-11-24,-1.5999999999999375,209.70000000000007
2017-11-25,0,209.70000000000007
2017-11-26,0,209.70000000000007
2017-11-27,-2.5,207.20000000000007
2017-11-28,11.200000000000074,218.40000000000015
2017-11-29,11.600000000000051,230.0000000000002
2017-11-30,-2.0,228.0000000000002
2017-12-01,5.599999999999994,233.6000000000002
2017-12-02,0,233.6000000000002
2017-12-03,0,233.6000000000002
2017-12-04,24.399999999999977,258.00000000000017
2017-12-05,-13.299999999999955,244.70000000000022
2017-12-06,-11.900000000000091,232.80000000000013
2017-12-07,0.0,232.80000000000013
2017-12-08,-9.800000000000011,223.0000000000001
2017-12-09,0,223.0000000000001
2017-12-10,0,223.0000000000001
2017-12-11,4.400000000000034,227.40000000000015
2017-12-12,5.100000000000023,232.50000000000017
2017-12-13,0.5999999999999659,233.10000000000014
2017-12-14,14.900000000000006,248.00000000000014
2017-12-15,-0.1999999999999602,247.80000000000018
2017-12-16,0,247.80000000000018
2017-12-17,0,247.80000000000018
2017-12-18,21.600000000000023,269.4000000000002
2017-12-19,-14.199999999999989,255.20000000000022
2017-12-20,0.9999999999999432,256.20000000000016
2017-12-21,1.400000000000034,257.6000000000002
2017-12-22,-0.4000000000000341,257.20000000000016
2017-12-23,0,257.20000000000016
2017-12-24,0,257.20000000000016
2017-12-25,0.1999999999998181,257.4
2017-12-26,14.700000000000045,272.1
2017-12-27,-11.699999999999932,260.4000000000001
2017-12-28,4.499999999999886,264.9
2017-12-29,2.1000000000000227,267.0
2017-12-30,0,267.0
2017-12-31,0,267.0
2018-01-01,0,267.0
2018-01-02,16.200000000000045,283.20000000000005
2018-01-03,13.799999999999955,297.0
2018-01-04,11.100000000000023,308.1
2018-01-05,-5.699999999999932,302.4000000000001
2018-01-06,0,302.4000000000001
2018-01-07,0,302.4000000000001
2018-01-08,11.600000000000023,314.0000000000001
2018-01-09,12.0,326.0000000000001
2018-01-10,-8.399999999999977,317.60000000000014
2018-01-11,7.499999999999943,325.1000000000001
2018-01-12,-1.2999999999999545,323.8000000000001
2018-01-13,0,323.8000000000001
2018-01-14,0,323.8000000000001
2018-01-15,7.5,331.3000000000001
2018-01-16,-18.800000000000125,312.5
2018-01-17,-4.899999999999977,307.6
2018-01-18,13.700000000000102,321.3000000000001
2018-01-19,8.200000000000045,329.50000000000017
2018-01-20,0,329.50000000000017
2018-01-21,0,329.50000000000017
2018-01-22,33.5,363.00000000000017
2018-01-23,14.0,377.00000000000017
2018-01-24,3.0,380.00000000000017
2018-01-25,16.0,396.00000000000017
2018-01-26,-8.800000000000011,387.20000000000016
2018-01-27,0,387.20000000000016
2018-01-28,0,387.20000000000016
2018-01-29,15.399999999999977,402.60000000000014
2018-01-30,12.89999999999975,415.4999999999999
2018-01-31,-9.49999999999983,406.00000000000006
2018-02-01,5.899999999999807,411.89999999999986
2018-02-02,-0.900000000000091,410.9999999999998
2018-02-03,0,410.9999999999998
2018-02-04,0,410.9999999999998
2018-02-05,16.199999999999932,427.1999999999997
2018-02-06,-28.69999999999999,398.4999999999997
2018-02-07,-4.300000000000011,394.1999999999997
2018-02-08,1.8999999999999773,396.0999999999997
2018-02-09,14.999999999999886,411.09999999999957
2018-02-10,0,411.09999999999957
2018-02-11,0,411.09999999999957
2018-02-12,40.0,451.09999999999957
2018-02-13,14.5,465.59999999999957
2018-02-14,0,465.59999999999957
2018-02-15,0,465.59999999999957
2018-02-16,0,465.59999999999957
2018-02-17,0,465.59999999999957
2018-02-18,0,465.59999999999957
2018-02-19,0,465.59999999999957
2018-02-20,0,465.59999999999957
2018-02-21,28.5,494.09999999999957
2018-02-22,-15.499999999999886,478.5999999999997
2018-02-23,37.10000000000002,515.6999999999997
2018-02-24,0,515.6999999999997
2018-02-25,0,515.6999999999997
2018-02-26,25.79999999999984,541.4999999999995
2018-02-27,-34.300000000000125,507.1999999999994
2018-02-28,-9.299999999999898,497.8999999999995
2018-03-01,-20.90000000000009,476.99999999999943
2018-03-02,-2.3999999999999773,474.59999999999945
2018-03-03,0,474.59999999999945
2018-03-04,0,474.59999999999945
2018-03-05,5.60000000000008,480.19999999999953
2018-03-06,-13.099999999999909,467.0999999999996
2018-03-07,17.399999999999977,484.4999999999996
2018-03-08,15.800000000000011,500.2999999999996
2018-03-09,10.399999999999864,510.6999999999995
2018-03-10,0,510.6999999999995
2018-03-11,0,510.6999999999995
2018-03-12,9.699999999999932,520.3999999999994
2018-03-13,2.8999999999999773,523.2999999999994
2018-03-14,2.300000000000068,525.5999999999995
2018-03-15,-1.5999999999997954,523.9999999999997
2018-03-16,-5.600000000000023,518.3999999999996
2018-03-17,0,518.3999999999996
2018-03-18,0,518.3999999999996
2018-03-19,-10.700000000000045,507.6999999999996
2018-03-20,-0.8000000000000682,506.8999999999995
2018-03-21,-3.300000000000125,503.5999999999994
2018-03-22,-2.000000000000057,501.59999999999934
2018-03-23,-0.8999999999999773,500.69999999999936
2018-03-24,0,500.69999999999936
2018-03-25,0,500.69999999999936
2018-03-26,12.399999999999977,513.0999999999993
2018-03-27,5.300000000000068,518.3999999999994
2018-03-28,-0.40000000000020464,517.9999999999992
2018-03-29,5.900000000000205,523.8999999999994
2018-03-30,3.200000000000159,527.0999999999996
2018-03-31,0,527.0999999999996
2018-04-01,0,527.0999999999996
2018-04-02,16.799999999999955,543.8999999999995
2018-04-03,-4.300000000000068,539.5999999999995
2018-04-04,-6.0,533.5999999999995
2018-04-05,5.699999999999932,539.2999999999994
2018-04-06,1.3999999999999773,540.6999999999994
