Date,gain,total_gain
2017-08-09,0,0
2017-08-10,9.098277686803158e-14,9.098277686803158e-14
2017-08-11,-0.20000000000006823,-0.19999999999997725
2017-08-12,0,-0.19999999999997725
2017-08-13,0,-0.19999999999997725
2017-08-14,-2.2648549702353193e-14,-0.1999999999999999
2017-08-15,1.399999999999932,1.199999999999932
2017-08-16,1.6,2.7999999999999323
2017-08-17,-1.2000000000000917,1.5999999999998407
2017-08-18,0,1.5999999999998407
2017-08-19,0,1.5999999999998407
2017-08-20,0,1.5999999999998407
2017-08-21,1.4000000000000679,2.9999999999999085
2017-08-22,1.8999999999999546,4.899999999999864
2017-08-23,0.20000000000002238,5.099999999999886
2017-08-24,-0.1999999999998412,4.900000000000045
2017-08-25,0.5999999999999996,5.500000000000044
2017-08-26,0,5.500000000000044
2017-08-27,0,5.500000000000044
2017-08-28,1.7999999999999314,7.299999999999976
2017-08-29,0.5999999999999543,7.89999999999993
2017-08-30,0.7000000000000686,8.599999999999998
2017-08-31,1.8000000000000433,10.400000000000041
2017-09-01,2.5999999999999552,12.999999999999996
2017-09-02,0,12.999999999999996
2017-09-03,0,12.999999999999996
2017-09-04,0,12.999999999999996
2017-09-05,-0.1999999999999993,12.799999999999997
2017-09-06,-0.699999999999978,12.10000000000002
2017-09-07,0.8000000000000469,12.900000000000066
2017-09-08,4.700000000000024,17.60000000000009
2017-09-09,0,17.60000000000009
2017-09-10,0,17.60000000000009
2017-09-11,7.600000000000001,25.20000000000009
2017-09-12,0.8000000000000469,26.00000000000014
2017-09-13,3.9999999999999787,30.000000000000117
2017-09-14,3.699999999999914,33.70000000000003
2017-09-15,-1.2000000000000028,32.50000000000003
2017-09-16,0,32.50000000000003
2017-09-17,0,32.50000000000003
2017-09-18,0.1999999999999602,32.69999999999999
2017-09-19,-2.499999999999911,30.200000000000077
2017-09-20,-1.7999999999999758,28.4000000000001
2017-09-21,2.9999999999999325,31.400000000000034
2017-09-22,-2.699999999999882,28.700000000000152
2017-09-23,0,28.700000000000152
2017-09-24,0,28.700000000000152
2017-09-25,-0.49999999999997513,28.200000000000177
2017-09-26,-0.5000000000000426,27.700000000000134
2017-09-27,-1.2999999999999972,26.400000000000137
2017-09-28,1.0000000000000924,27.40000000000023
2017-09-29,1.4999999999999787,28.900000000000208
2017-09-30,0,28.900000000000208
2017-10-01,0,28.900000000000208
2017-10-02,3.2000000000001414,32.10000000000035
2017-10-03,1.9999999999999716,34.10000000000032
2017-10-04,3.4000000000000767,37.5000000000004
2017-10-05,1.0999999999999943,38.60000000000039
2017-10-06,1.7999999999999403,40.40000000000033
2017-10-07,0,40.40000000000033
2017-10-08,0,40.40000000000033
2017-10-09,2.100000000000108,42.50000000000044
2017-10-10,1.0000000000000995,43.50000000000054
2017-10-11,3.5999999999999943,47.100000000000534
2017-10-12,3.099999999999895,50.20000000000043
2017-10-13,3.5999999999999943,53.80000000000042
2017-10-14,0,53.80000000000042
2017-10-15,0,53.80000000000042
2017-10-16,1.5000000000000497,55.30000000000047
2017-10-17,1.8000000000000043,57.10000000000048
2017-10-18,2.1000000000000654,59.20000000000054
2017-10-19,-0.1999999999999531,59.00000000000059
2017-10-20,2.0000000000000213,61.00000000000061
2017-10-21,0,61.00000000000061
2017-10-22,0,61.00000000000061
2017-10-23,3.6999999999999176,64.70000000000053
2017-10-24,-2.5999999999998877,62.10000000000064
2017-10-25,3.5000000000000213,65.60000000000066
2017-10-26,-0.6999999999999034,64.90000000000076
2017-10-27,5.600000000000051,70.50000000000081
2017-10-28,0,70.50000000000081
2017-10-29,0,70.50000000000081
2017-10-30,2.4000000000000625,72.90000000000087
2017-10-31,-5.500000000000014,67.40000000000086
2017-11-01,1.700000000000017,69.10000000000088
2017-11-02,5.200000000000031,74.3000000000009
2017-11-03,3.399999999999949,77.70000000000086
2017-11-04,0,77.70000000000086
2017-11-05,0,77.70000000000086
2017-11-06,-0.5000000000000426,77.20000000000081
2017-11-07,1.399999999999963,78.60000000000078
2017-11-08,6.700000000000017,85.3000000000008
2017-11-09,0.2999999999999403,85.60000000000073
2017-11-10,-2.100000000000051,83.50000000000068
2017-11-11,0,83.50000000000068
2017-11-12,0,83.50000000000068
2017-11-13,2.600000000000094,86.10000000000078
2017-11-14,5.0000000000000995,91.10000000000088
2017-11-15,2.30000000000004,93.40000000000092
2017-11-16,7.900000000000077,101.30000000000099
2017-11-17,14.90000000000002,116.20000000000101
2017-11-18,0,116.20000000000101
2017-11-19,0,116.20000000000101
2017-11-20,14.900000000000006,131.10000000000102
2017-11-21,33.099999999999994,164.200000000001
2017-11-22,11.599999999999966,175.80000000000098
2017-11-23,19.99999999999997,195.80000000000095
2017-11-24,4.799999999999983,200.60000000000093
2017-11-25,0,200.60000000000093
2017-11-26,0,200.60000000000093
2017-11-27,-0.10000000000002274,200.5000000000009
2017-11-28,9.699999999999932,210.20000000000084
2017-11-29,11.500000000000057,221.7000000000009
2017-11-30,-4.100000000000051,217.60000000000085
2017-12-01,3.19999999999996,220.8000000000008
2017-12-02,0,220.8000000000008
2017-12-03,0,220.8000000000008
2017-12-04,15.400000000000034,236.20000000000084
2017-12-05,8.200000000000102,244.40000000000094
2017-12-06,-3.5000000000000284,240.90000000000092
2017-12-07,11.80000000000004,252.70000000000095
2017-12-08,-13.400000000000034,239.30000000000092
2017-12-09,0,239.30000000000092
2017-12-10,0,239.30000000000092
2017-12-11,9.599999999999966,248.9000000000009
2017-12-12,-23.299999999999983,225.6000000000009
2017-12-13,-1.5000000000000568,224.10000000000085
2017-12-14,3.099999999999966,227.2000000000008
2017-12-15,-0.9000000000000057,226.3000000000008
2017-12-16,0,226.3000000000008
2017-12-17,0,226.3000000000008
2017-12-18,13.799999999999926,240.10000000000073
2017-12-19,-1.200000000000017,238.90000000000072
2017-12-20,-3.7999999999999545,235.10000000000076
2017-12-21,8.200000000000045,243.3000000000008
2017-12-22,-10.900000000000006,232.4000000000008
2017-12-23,0,232.4000000000008
2017-12-24,0,232.4000000000008
2017-12-25,3.599999999999966,236.00000000000077
2017-12-26,8.900000000000063,244.90000000000083
2017-12-27,0.19999999999998863,245.10000000000082
2017-12-28,-0.20000000000001705,244.9000000000008
2017-12-29,-4.000000000000028,240.90000000000077
2017-12-30,0,240.90000000000077
2017-12-31,0,240.90000000000077
