,Datetime,gain,total_gain
0,2017-08-10,0.0,0.0
1,2017-08-11,-0.8781317494599522,-0.8781317494599522
2,2017-08-12,0.0,-0.8781317494599522
3,2017-08-13,0.0,-0.8781317494599522
4,2017-08-14,1.9437365010797998,1.0656047516198477
5,2017-08-15,0.7656047516198936,1.8312095032397413
6,2017-08-16,-0.8343952483801291,0.9968142548596122
7,2017-08-17,2.8656047516199163,3.8624190064795285
8,2017-08-18,0.0,3.8624190064795285
9,2017-08-19,0.0,3.8624190064795285
10,2017-08-20,0.0,3.8624190064795285
11,2017-08-21,-2.01252699784015,1.8498920086393786
12,2017-08-22,0.943736501079913,2.7936285097192917
13,2017-08-23,-0.3562634989200415,2.43736501079925
14,2017-08-24,2.0218682505400247,4.459233261339275
15,2017-08-25,1.5,5.959233261339275
16,2017-08-26,0.0,5.959233261339275
17,2017-08-27,0.0,5.959233261339275
18,2017-08-28,7.899999999999977,13.859233261339252
19,2017-08-29,-4.0,9.859233261339252
20,2017-08-30,5.600000000000023,15.459233261339275
21,2017-08-31,5.5,20.959233261339275
22,2017-09-01,3.8999999999999773,24.859233261339252
23,2017-09-02,0.0,24.859233261339252
24,2017-09-03,0.0,24.859233261339252
25,2017-09-04,0.0,24.859233261339252
26,2017-09-05,1.0,25.859233261339252
27,2017-09-06,0.5,26.359233261339252
28,2017-09-07,6.5000000000000036,32.859233261339256
29,2017-09-08,5.100000000000023,37.95923326133928
30,2017-09-09,0.0,37.95923326133928
31,2017-09-10,0.0,37.95923326133928
32,2017-09-11,-0.6781317494600216,37.28110151187926
33,2017-09-12,-0.5906587473002674,36.69044276457899
34,2017-09-13,0.16560475161987398,36.85604751619886
35,2017-09-14,2.921868250540001,39.777915766738865
36,2017-09-15,0.0,39.777915766738865
37,2017-09-16,0.0,39.777915766738865
38,2017-09-17,0.0,39.777915766738865
39,2017-09-18,6.721868250539956,46.49978401727882
40,2017-09-19,-3.5343952483801715,42.96538876889865
41,2017-09-20,-3.6343952483801942,39.330993520518454
42,2017-09-21,-0.25626349892002054,39.074730021598434
43,2017-09-22,-2.0562634989200816,37.01846652267835
44,2017-09-23,0.0,37.01846652267835
45,2017-09-24,0.0,37.01846652267835
46,2017-09-25,-0.9781317494600898,36.04033477321826
47,2017-09-26,1.0,37.04033477321826
48,2017-09-27,-1.334395248380126,35.705939524838136
49,2017-09-28,-0.47813174946008985,35.22780777537805
50,2017-09-29,2.121868250539933,37.34967602591798
51,2017-09-30,0.0,37.34967602591798
52,2017-10-01,0.0,37.34967602591798
53,2017-10-02,1.6874730021598978,39.03714902807788
54,2017-10-03,-1.412526997840125,37.62462203023775
55,2017-10-04,2.8656047516199195,40.49022678185767
56,2017-10-05,2.4656047516198214,42.95583153347749
57,2017-10-06,-3.112526997840291,39.8433045356372
58,2017-10-07,0.0,39.8433045356372
59,2017-10-08,0.0,39.8433045356372
60,2017-10-09,-1.8562634989200433,37.98704103671716
61,2017-10-10,3.121868250539933,41.10890928725709
62,2017-10-11,2.2000000000000455,43.30890928725714
63,2017-10-12,2.7999999999999545,46.10890928725709
64,2017-10-13,7.0,53.10890928725709
65,2017-10-14,0.0,53.10890928725709
66,2017-10-15,0.0,53.10890928725709
67,2017-10-16,-0.5,52.60890928725709
68,2017-10-17,3.8999999999999773,56.50890928725707
69,2017-10-18,4.965604751619821,61.47451403887689
70,2017-10-19,-3.3125269978401093,58.16198704103678
71,2017-10-20,3.043736501079934,61.205723542116715
72,2017-10-21,0.0,61.205723542116715
73,2017-10-22,0.0,61.205723542116715
74,2017-10-23,1.7437365010798658,62.94946004319658
75,2017-10-24,-1.956263498920066,60.993196544276515
76,2017-10-25,3.3656047516199123,64.35880129589643
77,2017-10-26,-4.278131749460044,60.08066954643638
78,2017-10-27,8.121868250539933,68.20253779697632
79,2017-10-28,0.0,68.20253779697632
80,2017-10-29,0.0,68.20253779697632
81,2017-10-30,5.2000000000000455,73.40253779697636
82,2017-10-31,-4.300000000000068,69.10253779697629
83,2017-11-01,-5.090658747300267,64.01187904967603
84,2017-11-02,-2.9562634989201797,61.055615550755846
85,2017-11-03,-1.9906587473002446,59.0649568034556
86,2017-11-04,0.0,59.0649568034556
87,2017-11-05,0.0,59.0649568034556
88,2017-11-06,-0.7125269978400866,58.352429805615515
89,2017-11-07,2.0,60.352429805615515
90,2017-11-08,10.0,70.35242980561551
91,2017-11-09,0.2999999999999545,70.65242980561547
92,2017-11-10,0.0,70.65242980561547
93,2017-11-11,0.0,70.65242980561547
94,2017-11-12,0.0,70.65242980561547
95,2017-11-13,6.2000000000000455,76.85242980561551
96,2017-11-14,6.2000000000000455,83.05242980561556
97,2017-11-15,7.2999999999999545,90.35242980561551
98,2017-11-16,11.100000000000023,101.45242980561554
99,2017-11-17,14.899999999999977,116.35242980561551
100,2017-11-18,0.0,116.35242980561551
101,2017-11-19,0.0,116.35242980561551
102,2017-11-20,27.0,143.35242980561551
103,2017-11-21,28.0,171.35242980561551
104,2017-11-22,17.0,188.35242980561551
105,2017-11-23,31.065604751619844,219.41803455723536
106,2017-11-24,0.0,219.41803455723536
107,2017-11-25,0.0,219.41803455723536
108,2017-11-26,0.0,219.41803455723536
109,2017-11-27,-5.412526997840246,214.0055075593951
110,2017-11-28,-2.5125269978401548,211.49298056155496
111,2017-11-29,11.421868250540001,222.91484881209496
112,2017-11-30,-1.1343952483800877,221.78045356371487
113,2017-12-01,1.5218682505400238,223.3023218142549
114,2017-12-02,0.0,223.3023218142549
115,2017-12-03,0.0,223.3023218142549
