,Datetime,gain,total_gain
0,2017-08-09,0.0,0.0
1,2017-08-10,-3.1905507559395248,-3.1905507559395248
2,2017-08-11,-1.4358261339093779,-4.626376889848903
3,2017-08-12,0.0,-4.626376889848903
4,2017-08-13,0.0,-4.626376889848903
5,2017-08-14,-2.135826133909311,-6.762203023758214
6,2017-08-15,0.009449244060520279,-6.752753779697693
7,2017-08-16,-0.29055075593954793,-7.043304535637241
8,2017-08-17,2.5641738660907363,-4.479130669546505
9,2017-08-18,0.0,-4.479130669546505
10,2017-08-19,0.0,-4.479130669546505
11,2017-08-20,0.0,-4.479130669546505
12,2017-08-21,-1.0358261339092865,-5.514956803455791
13,2017-08-22,0.7641738660907818,-4.75078293736501
14,2017-08-23,-2.181101511879005,-6.931884449244015
15,2017-08-24,1.9547246220303052,-4.977159827213709
16,2017-08-25,0.10944924406042844,-4.867710583153281
17,2017-08-26,0.0,-4.867710583153281
18,2017-08-27,0.0,-4.867710583153281
19,2017-08-28,7.899999999999977,3.0322894168466963
20,2017-08-29,-4.0,-0.9677105831533037
21,2017-08-30,5.600000000000023,4.632289416846719
22,2017-08-31,5.5,10.132289416846719
23,2017-09-01,3.8999999999999773,14.032289416846696
24,2017-09-02,0.0,14.032289416846696
25,2017-09-03,0.0,14.032289416846696
26,2017-09-04,0.0,14.032289416846696
27,2017-09-05,1.0,15.032289416846696
28,2017-09-06,-1.8716522678185328,13.160637149028164
29,2017-09-07,6.499999999999998,19.66063714902816
30,2017-09-08,5.100000000000023,24.760637149028184
31,2017-09-09,0.0,24.760637149028184
32,2017-09-10,0.0,24.760637149028184
33,2017-09-11,0.9547246220301915,25.715361771058376
34,2017-09-12,1.264173866090779,26.979535637149155
35,2017-09-13,3.809449244060474,30.78898488120963
36,2017-09-14,6.0,36.78898488120963
37,2017-09-15,0.0,36.78898488120963
38,2017-09-16,0.0,36.78898488120963
39,2017-09-17,0.0,36.78898488120963
40,2017-09-18,7.399999999999977,44.188984881209606
41,2017-09-19,0.20944924406045118,44.39843412527006
42,2017-09-20,-1.5358261339092891,42.86260799136077
43,2017-09-21,0.8641738660908018,43.72678185745157
44,2017-09-22,-2.235826133909441,41.49095572354213
45,2017-09-23,0.0,41.49095572354213
46,2017-09-24,0.0,41.49095572354213
47,2017-09-25,-1.135826133909319,40.35512958963281
48,2017-09-26,-1.2811015118790294,39.07402807775378
49,2017-09-27,-2.3263768898489445,36.747651187904836
50,2017-09-28,-0.8358261339093644,35.91182505399547
51,2017-09-29,-0.19055075593952608,35.721274298055945
52,2017-09-30,0.0,35.721274298055945
53,2017-10-01,0.0,35.721274298055945
54,2017-10-02,1.5641738660907407,37.285448164146686
55,2017-10-03,1.1094492440604284,38.394897408207115
56,2017-10-04,4.464173866090704,42.85907127429782
57,2017-10-05,1.0641738660907407,43.92324514038856
58,2017-10-06,-3.2263768898488223,40.69686825053974
59,2017-10-07,0.0,40.69686825053974
60,2017-10-08,0.0,40.69686825053974
61,2017-10-09,-1.2358261339092138,39.46104211663052
62,2017-10-10,3.054724622030207,42.51576673866073
63,2017-10-11,2.2000000000000455,44.715766738660776
64,2017-10-12,2.7999999999999545,47.51576673866073
65,2017-10-13,7.0,54.51576673866073
66,2017-10-14,0.0,54.51576673866073
67,2017-10-15,0.0,54.51576673866073
68,2017-10-16,-0.19055075593952608,54.325215982721204
69,2017-10-17,3.8999999999999773,58.22521598272118
70,2017-10-18,2.1641738660907635,60.389389848811945
71,2017-10-19,-1.690550755939526,58.69883909287242
72,2017-10-20,4.409449244060497,63.108288336932915
73,2017-10-21,0.0,63.108288336932915
74,2017-10-22,0.0,63.108288336932915
75,2017-10-23,1.309449244060474,64.41773758099339
76,2017-10-24,-7.581101511879098,56.83663606911429
77,2017-10-25,2.964173866090711,59.800809935205
78,2017-10-26,-9.835826133909244,49.96498380129576
79,2017-10-27,6.564173866090734,56.52915766738649
80,2017-10-28,0.0,56.52915766738649
81,2017-10-29,0.0,56.52915766738649
82,2017-10-30,5.2000000000000455,61.72915766738654
83,2017-10-31,-8.090550755939503,53.638606911447035
84,2017-11-01,1.7094492440604512,55.348056155507486
85,2017-11-02,3.364173866090802,58.71223002159829
86,2017-11-03,-3.4169276457883413,55.295302375809946
87,2017-11-04,0.0,55.295302375809946
88,2017-11-05,0.0,55.295302375809946
89,2017-11-06,3.309449244060474,58.60475161987042
90,2017-11-07,-1.7811015118790294,56.82365010799139
91,2017-11-08,10.000000000000007,66.8236501079914
92,2017-11-09,0.2999999999999545,67.12365010799135
93,2017-11-10,0.0,67.12365010799135
94,2017-11-11,0.0,67.12365010799135
95,2017-11-12,0.0,67.12365010799135
96,2017-11-13,2.3188984881208796,69.44254859611223
97,2017-11-14,6.2000000000000455,75.64254859611228
98,2017-11-15,7.2999999999999545,82.94254859611223
99,2017-11-16,11.100000000000023,94.04254859611225
100,2017-11-17,8.609449244060414,102.65199784017267
101,2017-11-18,0.0,102.65199784017267
102,2017-11-19,0.0,102.65199784017267
103,2017-11-20,27.0,129.65199784017267
104,2017-11-21,28.0,157.65199784017267
105,2017-11-22,17.0,174.65199784017267
106,2017-11-23,21.964173866090732,196.6161717062634
107,2017-11-24,-2.181101511879035,194.43507019438437
108,2017-11-25,0.0,194.43507019438437
109,2017-11-26,0.0,194.43507019438437
110,2017-11-27,-3.226376889848808,191.20869330453556
111,2017-11-28,6.164173866090749,197.3728671706263
112,2017-11-29,11.164173866090778,208.53704103671708
113,2017-11-30,-2.0,206.53704103671708
114,2017-12-01,2.709449244060437,209.24649028077752
