,Date,gain,total_gain
78,2021-06-11,37.59999999999991,204.9999999999991
81,2021-06-14,2.300000000000182,207.29999999999927
82,2021-06-15,-0.2999999999999545,206.99999999999932
83,2021-06-16,8.099999999999909,215.09999999999923
84,2021-06-17,-4.7000000000000455,210.39999999999918
85,2021-06-18,16.799999999999955,227.19999999999914
88,2021-06-21,-10.200000000000045,216.9999999999991
89,2021-06-22,15.299999999999955,232.29999999999905
90,2021-06-23,0.0,232.29999999999905
91,2021-06-24,12.400000000000091,244.69999999999914
92,2021-06-25,-14.600000000000136,230.099999999999
95,2021-06-28,17.59999999999991,247.6999999999989
96,2021-06-29,9.5,257.1999999999989
97,2021-06-30,-4.399999999999864,252.79999999999905
98,2021-07-01,-19.90000000000009,232.89999999999895
99,2021-07-02,6.599999999999909,239.49999999999886
102,2021-07-05,-8.299999999999955,231.1999999999989
103,2021-07-06,62.00000000000023,293.19999999999914
104,2021-07-07,-12.700000000000273,280.49999999999886
105,2021-07-08,-20.600000000000136,259.8999999999987
106,2021-07-09,-15.0,244.89999999999873
109,2021-07-12,-1.099999999999909,243.79999999999882
110,2021-07-13,-0.900000000000091,242.89999999999873
111,2021-07-14,30.0,272.8999999999987
112,2021-07-15,21.399999999999864,294.2999999999986
113,2021-07-16,2.7999999999999545,297.09999999999854
116,2021-07-19,-5.099999999999909,291.99999999999864
117,2021-07-20,34.5,326.49999999999864
118,2021-07-21,-2.7999999999999545,323.6999999999987
119,2021-07-22,23.399999999999864,347.09999999999854
120,2021-07-23,13.500000000000227,360.5999999999988
123,2021-07-26,6.600000000000136,367.1999999999989
124,2021-07-27,-2.6000000000001364,364.5999999999988
125,2021-07-28,2.2999999999999545,366.8999999999987
126,2021-07-29,21.700000000000045,388.5999999999988
127,2021-07-30,12.900000000000091,401.49999999999886
130,2021-08-02,2.7999999999999545,404.2999999999988
131,2021-08-03,25.200000000000045,429.49999999999886
132,2021-08-04,2.099999999999909,431.5999999999988
133,2021-08-05,15.200000000000045,446.7999999999988
134,2021-08-06,10.399999999999864,457.1999999999987
137,2021-08-09,25.600000000000136,482.7999999999988
138,2021-08-10,7.5,490.2999999999988
139,2021-08-11,15.400000000000091,505.6999999999989
140,2021-08-12,13.399999999999864,519.0999999999988
141,2021-08-13,11.700000000000045,530.7999999999988
144,2021-08-16,16.799999999999955,547.5999999999988
145,2021-08-17,12.700000000000045,560.2999999999988
146,2021-08-18,-2.0,558.2999999999988
147,2021-08-19,-9.099999999999909,549.1999999999989
148,2021-08-20,40.09999999999991,589.2999999999988
151,2021-08-23,16.799999999999955,606.0999999999988
152,2021-08-24,3.7000000000000455,609.7999999999988
153,2021-08-25,15.399999999999864,625.1999999999987
154,2021-08-26,15.700000000000045,640.8999999999987
155,2021-08-27,-22.5,618.3999999999987
158,2021-08-30,-3.5,614.8999999999987
159,2021-08-31,1.5,616.3999999999987
160,2021-09-01,1.5,617.8999999999987
161,2021-09-02,0.0,617.8999999999987
162,2021-09-03,0.0,617.8999999999987
165,2021-09-06,-1.1000000000001364,616.7999999999986
166,2021-09-07,-3.400000000000091,613.3999999999985
167,2021-09-08,6.399999999999864,619.7999999999984
168,2021-09-09,14.099999999999909,633.8999999999983
169,2021-09-10,-2.0,631.8999999999983
172,2021-09-13,-4.7999999999999545,627.0999999999983
173,2021-09-14,-5.2000000000000455,621.8999999999983
174,2021-09-15,10.299999999999955,632.1999999999982
175,2021-09-16,2.2999999999999545,634.4999999999982
176,2021-09-17,15.300000000000182,649.7999999999984
179,2021-09-20,-4.600000000000136,645.1999999999982
180,2021-09-21,-8.100000000000136,637.0999999999981
181,2021-09-22,-5.400000000000091,631.699999999998
182,2021-09-23,8.799999999999955,640.499999999998
183,2021-09-24,-0.09999999999990905,640.399999999998
186,2021-09-27,19.999999999999773,660.3999999999978
187,2021-09-28,19.299999999999955,679.6999999999978
188,2021-09-29,-22.90000000000009,656.7999999999977
189,2021-09-30,2.7000000000000455,659.4999999999977
190,2021-10-01,-10.399999999999864,649.0999999999979
193,2021-10-04,-9.600000000000136,639.4999999999977
194,2021-10-05,8.100000000000136,647.5999999999979
195,2021-10-06,2.8999999999998636,650.4999999999977
196,2021-10-07,2.7000000000000455,653.1999999999978
197,2021-10-08,18.5,671.6999999999978
200,2021-10-11,37.0,708.6999999999978
201,2021-10-12,-11.799999999999727,696.899999999998
202,2021-10-13,-6.5,690.399999999998
203,2021-10-14,2.7000000000000455,693.0999999999981
204,2021-10-15,-1.3999999999998636,691.6999999999982
207,2021-10-18,5.7999999999999545,697.4999999999982
208,2021-10-19,-9.300000000000182,688.199999999998
209,2021-10-20,-6.2999999999999545,681.899999999998
210,2021-10-21,14.000000000000227,695.8999999999983
211,2021-10-22,-1.2000000000000455,694.6999999999982
214,2021-10-25,9.600000000000136,704.2999999999984
215,2021-10-26,-16.799999999999727,687.4999999999986
216,2021-10-27,32.299999999999955,719.7999999999986
217,2021-10-28,-13.900000000000091,705.8999999999985
218,2021-10-29,1.400000000000091,707.2999999999986
221,2021-11-01,5.299999999999727,712.5999999999983
222,2021-11-02,1.3999999999998636,713.9999999999982
223,2021-11-03,4.100000000000136,718.0999999999983
224,2021-11-04,4.499999999999773,722.5999999999981
225,2021-11-05,-5.800000000000182,716.7999999999979
228,2021-11-08,2.599999999999909,719.3999999999978
229,2021-11-09,5.699999999999818,725.0999999999976
230,2021-11-10,-5.0,720.0999999999976
231,2021-11-11,6.600000000000136,726.6999999999978
232,2021-11-12,-19.200000000000045,707.4999999999977
235,2021-11-15,2.800000000000182,710.2999999999979
236,2021-11-16,8.299999999999955,718.5999999999979
237,2021-11-17,2.8999999999998636,721.4999999999977
238,2021-11-18,3.2999999999999545,724.7999999999977
239,2021-11-19,-6.2000000000000455,718.5999999999976
242,2021-11-22,9.400000000000091,727.9999999999977
243,2021-11-23,15.5,743.4999999999977
244,2021-11-24,31.200000000000045,774.6999999999978
245,2021-11-25,4.2000000000000455,778.8999999999978
246,2021-11-26,-9.300000000000182,769.5999999999976
249,2021-11-29,-22.09999999999991,747.4999999999977
250,2021-11-30,28.800000000000182,776.2999999999979
251,2021-12-01,15.900000000000091,792.199999999998
252,2021-12-02,5.699999999999818,797.8999999999978
253,2021-12-03,37.49999999999977,835.3999999999976
256,2021-12-06,23.200000000000045,858.5999999999976
257,2021-12-07,29.90000000000009,888.4999999999977
258,2021-12-08,2.099999999999909,890.5999999999976
259,2021-12-09,19.700000000000045,910.2999999999977
260,2021-12-10,-10.799999999999955,899.4999999999977
263,2021-12-13,0.7000000000002728,900.199999999998
264,2021-12-14,-6.899999999999864,893.2999999999981
265,2021-12-15,-2.5,890.7999999999981
266,2021-12-16,11.200000000000045,901.9999999999982
267,2021-12-17,6.5,908.4999999999982
270,2021-12-20,-11.200000000000045,897.2999999999981
271,2021-12-21,-1.0000000000002274,896.2999999999979
272,2021-12-22,-4.2000000000000455,892.0999999999979
273,2021-12-23,-9.800000000000182,882.2999999999977
274,2021-12-24,19.5,901.7999999999977
277,2021-12-27,-0.5,901.2999999999977
278,2021-12-28,-3.200000000000273,898.0999999999974
279,2021-12-29,4.7000000000000455,902.7999999999975
280,2021-12-30,6.100000000000136,908.8999999999976
281,2021-12-31,10.799999999999955,919.6999999999975
284,2022-01-03,0.0,919.6999999999975
285,2022-01-04,20.200000000000045,939.8999999999976
286,2022-01-05,-8.900000000000091,930.9999999999975
287,2022-01-06,-3.7000000000000455,927.2999999999975
288,2022-01-07,-4.399999999999864,922.8999999999976
291,2022-01-10,17.700000000000045,940.5999999999976
292,2022-01-11,-9.0,931.5999999999976
293,2022-01-12,23.799999999999955,955.3999999999976
294,2022-01-13,-3.0,952.3999999999976
295,2022-01-14,-5.2999999999999545,947.0999999999976
298,2022-01-17,36.700000000000045,983.7999999999977
299,2022-01-18,-4.199999999999818,979.5999999999979
300,2022-01-19,-0.40000000000009095,979.1999999999978
301,2022-01-20,-10.299999999999727,968.899999999998
302,2022-01-21,-10.899999999999864,957.9999999999982
305,2022-01-24,17.399999999999864,975.399999999998
306,2022-01-25,33.5,1008.899999999998
307,2022-01-26,14.099999999999909,1022.999999999998
308,2022-01-27,-6.5,1016.499999999998
309,2022-01-28,15.0,1031.499999999998
312,2022-01-31,0.0,1031.499999999998
313,2022-02-01,0.0,1031.499999999998
314,2022-02-02,0.0,1031.499999999998
315,2022-02-03,0.0,1031.499999999998
316,2022-02-04,0.0,1031.499999999998
319,2022-02-07,23.300000000000182,1054.7999999999981
320,2022-02-08,2.599999999999909,1057.399999999998
321,2022-02-09,5.100000000000136,1062.4999999999982
322,2022-02-10,-2.7999999999999545,1059.6999999999982
323,2022-02-11,-8.799999999999727,1050.8999999999985
326,2022-02-14,3.5000000000002274,1054.3999999999987
327,2022-02-15,11.100000000000136,1065.4999999999989
328,2022-02-16,4.099999999999909,1069.5999999999988
329,2022-02-17,18.0,1087.5999999999988
330,2022-02-18,-4.7999999999999545,1082.7999999999988
333,2022-02-21,-6.7999999999999545,1075.9999999999989
334,2022-02-22,-11.900000000000091,1064.0999999999988
335,2022-02-23,11.100000000000136,1075.199999999999
336,2022-02-24,-13.700000000000045,1061.4999999999989
337,2022-02-25,2.2000000000000455,1063.699999999999
340,2022-02-28,-0.3000000000001819,1063.3999999999987
341,2022-03-01,2.5999999999996817,1065.9999999999984
342,2022-03-02,-2.099999999999909,1063.8999999999985
343,2022-03-03,-9.0,1054.8999999999985
344,2022-03-04,0.40000000000009095,1055.2999999999986
347,2022-03-07,-18.800000000000182,1036.4999999999984
348,2022-03-08,-5.0,1031.4999999999984
349,2022-03-09,2.300000000000182,1033.7999999999986
350,2022-03-10,16.600000000000136,1050.3999999999987
351,2022-03-11,1.7999999999999545,1052.1999999999987
354,2022-03-14,3.900000000000091,1056.0999999999988
355,2022-03-15,1.1000000000001364,1057.199999999999
356,2022-03-16,-2.2000000000000455,1054.9999999999989
357,2022-03-17,0.40000000000009095,1055.399999999999
358,2022-03-18,3.0,1058.399999999999
361,2022-03-21,15.699999999999818,1074.0999999999988
362,2022-03-22,-3.400000000000091,1070.6999999999987
363,2022-03-23,8.299999999999727,1078.9999999999984
364,2022-03-24,-3.1000000000001364,1075.8999999999983
365,2022-03-25,-2.199999999999818,1073.6999999999985
368,2022-03-28,-8.100000000000136,1065.5999999999983
